"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comp_check","comments","trialNum","swatch","response","responseCoded","rt","country"
"1424","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",32,"BI2A00006","maybe yes",1,4347,"india"
"1425","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",33,"BI2A00013","maybe no",-1,1548,"india"
"1426","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",34,"BI2A00040","maybe no",-1,787,"india"
"1427","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",35,"BI2A00020","maybe no",-1,676,"india"
"1428","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",36,"BI2A00022","maybe no",-1,820,"india"
"1429","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",37,"BI2A00047","maybe no",-1,629,"india"
"1430","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",38,"BI2A00018","maybe no",-1,1004,"india"
"1431","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",39,"BI2A00034","maybe no",-1,669,"india"
"1432","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",40,"BI2A00012","maybe no",-1,804,"india"
"1433","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",41,"BI2A00008","maybe no",-1,718,"india"
"1434","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",42,"BI2A00046","maybe no",-1,1109,"india"
"1435","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",43,"BI2A00038","maybe no",-1,724,"india"
"1436","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",44,"BI2A00028","maybe no",-1,690,"india"
"1437","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",45,"BI2A00011","maybe no",-1,724,"india"
"1438","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",46,"BI2A00001","maybe no",-1,772,"india"
"1439","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",47,"BI2A00041","maybe no",-1,820,"india"
"1440","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","tiger","",48,"BI2A00033","maybe no",-1,548,"india"
"1441","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",1,"BI2A00038","definitely no",-3,33251,"india"
"1442","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",2,"BI2A00046","definitely no",-3,19985,"india"
"1443","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",3,"BI2A00032","definitely no",-3,5411,"india"
"1444","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",4,"BI2A00004","equally yes/no",0,11818,"india"
"1445","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",5,"BI2A00018","definitely no",-3,2842,"india"
"1446","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",6,"BI2A00001","probably yes",2,2047,"india"
"1447","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",7,"BI2A00013","definitely yes",3,1349,"india"
"1448","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",8,"BI2A00044","definitely yes",3,1991,"india"
"1449","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",9,"BI2A00047","definitely yes",3,943,"india"
"1450","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",10,"BI2A00019","maybe no",-1,3048,"india"
"1451","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",11,"BI2A00037","maybe no",-1,1253,"india"
"1452","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",12,"BI2A00017","definitely no",-3,3147,"india"
"1453","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",13,"BI2A00016","definitely no",-3,1628,"india"
"1454","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",14,"BI2A00015","maybe yes",1,3314,"india"
"1455","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",15,"BI2A00005","definitely yes",3,1218,"india"
"1456","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",16,"BI2A00025","definitely yes",3,1370,"india"
"1457","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",17,"BI2A00029","definitely no",-3,1887,"india"
"1458","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",18,"BI2A00043","definitely no",-3,1115,"india"
"1459","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",19,"BI2A00036","definitely no",-3,1857,"india"
"1460","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",20,"BI2A00028","definitely no",-3,1077,"india"
"1461","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",21,"BI2A00031","definitely no",-3,1378,"india"
"1462","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",22,"BI2A00011","definitely yes",3,1598,"india"
"1463","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",23,"BI2A00040","definitely yes",3,2614,"india"
"1464","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",24,"BI2A00041","definitely yes",3,1328,"india"
"1465","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",25,"BI2A00009","definitely yes",3,4238,"india"
"1466","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",26,"BI2A00012","definitely no",-3,1964,"india"
"1467","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",27,"BI2A00021","definitely no",-3,1336,"india"
"1468","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",28,"BI2A00024","maybe yes",1,4705,"india"
"1469","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",29,"BI2A00003","maybe yes",1,950,"india"
"1470","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",30,"BI2A00026","definitely no",-3,1669,"india"
"1471","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",31,"BI2A00006","definitely yes",3,1467,"india"
"1472","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",32,"BI2A00033","maybe no",-1,1899,"india"
"1473","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",33,"BI2A00027","definitely no",-3,3519,"india"
"1474","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",34,"BI2A00023","definitely no",-3,2810,"india"
"1475","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",35,"BI2A00042","definitely no",-3,1166,"india"
"1476","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",36,"BI2A00008","definitely yes",3,1634,"india"
"1477","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",37,"BI2A00048","definitely yes",3,1468,"india"
"1478","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",38,"BI2A00014","probably no",-2,1633,"india"
"1479","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",39,"BI2A00022","definitely no",-3,1737,"india"
"1480","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",40,"BI2A00007","probably yes",2,1441,"india"
"1481","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",41,"BI2A00010","definitely no",-3,2539,"india"
"1482","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",42,"BI2A00035","definitely no",-3,1145,"india"
"1483","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",43,"BI2A00030","definitely no",-3,1020,"india"
"1484","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",44,"BI2A00039","definitely no",-3,1869,"india"
"1485","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",45,"BI2A00020","maybe yes",1,2698,"india"
"1486","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",46,"BI2A00002","probably no",-2,3160,"india"
"1487","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",47,"BI2A00034","definitely no",-3,5330,"india"
"1488","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","Judge if its animal or not.","",48,"BI2A00045","definitely no",-3,2132,"india"
"1489","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",1,"BI2A00038","definitely yes",3,5534,"india"
"1490","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",2,"BI2A00011","definitely yes",3,18363,"india"
"1491","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",3,"BI2A00003","definitely yes",3,28245,"india"
"1492","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",4,"BI2A00031","definitely yes",3,13469,"india"
"1493","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",5,"BI2A00021","maybe yes",1,54196,"india"
"1494","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",6,"BI2A00017","probably yes",2,12726,"india"
"1495","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",7,"BI2A00025","probably yes",2,112464,"india"
"1496","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",8,"BI2A00006","probably yes",2,271,"india"
"1497","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",9,"BI2A00035","probably yes",2,247,"india"
"1498","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",10,"BI2A00028","probably yes",2,2709,"india"
"1499","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",11,"BI2A00037","probably yes",2,1014,"india"
"1500","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",12,"BI2A00034","probably yes",2,1622,"india"
"1501","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",13,"BI2A00012","probably yes",2,381,"india"
"1502","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",14,"BI2A00030","probably yes",2,230,"india"
"1503","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",15,"BI2A00005","probably yes",2,229,"india"
"1504","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",16,"BI2A00024","probably yes",2,223,"india"
"1505","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",17,"BI2A00007","probably yes",2,255,"india"
"1506","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",18,"BI2A00014","probably yes",2,204,"india"
"1507","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",19,"BI2A00016","probably yes",2,214,"india"
"1508","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",20,"BI2A00004","probably yes",2,495,"india"
"1509","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",21,"BI2A00041","probably yes",2,262,"india"
"1510","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",22,"BI2A00013","probably yes",2,285,"india"
"1511","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",23,"BI2A00020","probably yes",2,279,"india"
"1512","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",24,"BI2A00001","probably yes",2,270,"india"
"1513","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",25,"BI2A00033","probably yes",2,255,"india"
"1514","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",26,"BI2A00008","probably yes",2,277,"india"
"1515","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",27,"BI2A00042","probably yes",2,244,"india"
"1516","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",28,"BI2A00029","probably yes",2,254,"india"
"1517","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",29,"BI2A00043","probably yes",2,219,"india"
"1518","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",30,"BI2A00039","probably yes",2,262,"india"
"1519","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",31,"BI2A00023","probably yes",2,263,"india"
"1520","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",32,"BI2A00018","probably yes",2,230,"india"
"1521","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",33,"BI2A00022","probably yes",2,262,"india"
"1522","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",34,"BI2A00047","probably yes",2,221,"india"
"1523","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",35,"BI2A00045","probably yes",2,286,"india"
"1524","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",36,"BI2A00044","probably yes",2,270,"india"
"1525","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",37,"BI2A00036","probably yes",2,2542,"india"
"1526","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",38,"BI2A00027","probably yes",2,288,"india"
"1527","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",39,"BI2A00009","probably yes",2,238,"india"
"1528","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",40,"BI2A00026","probably yes",2,246,"india"
"1529","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",41,"BI2A00019","probably yes",2,263,"india"
"1530","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",42,"BI2A00048","probably yes",2,237,"india"
"1531","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",43,"BI2A00015","probably yes",2,245,"india"
"1532","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","yes","ya good survey",44,"BI2A00046","probably yes",2,278,"india"
